Store_ID,SKU_ID,Last_Purchase_Date,Avg_Order_Qty,Last_Order_Qty,Category
S028,SKU_38,2023-11-27,34,34,Frozen
S006,SKU_16,2023-12-05,31,19,Grocery
S044,SKU_21,2023-12-03,30,27,Home Care
S044,SKU_28,2023-11-28,23,23,Snack
S021,SKU_33,2024-02-10,27,20,Grocery
S040,SKU_41,2024-03-12,39,33,Bev
S035,SKU_47,2023-12-09,29,21,Bev
S013,SKU_35,2024-06-13,28,28,Frozen
S049,SKU_14,2023-07-31,32,20,Home Care
S010,SKU_2,2023-09-09,20,19,Home Care
S044,SKU_29,2023-07-02,28,28,Personal Care
S047,SKU_4,2023-08-19,31,31,Health
S010,SKU_26,2023-11-12,31,19,Home Care
S046,SKU_12,2023-11-23,45,29,Bev
S013,SKU_2,2023-12-26,33,24,Home Care
S024,SKU_10,2024-01-20,25,25,Bakery
S002,SKU_48,2024-04-24,24,24,Dairy
S017,SKU_41,2023-07-30,30,25,Bev
S036,SKU_43,2023-08-28,30,30,Frozen
S014,SKU_21,2023-07-09,29,28,Home Care
S010,SKU_15,2024-05-19,43,27,Grocery
S035,SKU_35,2023-12-14,26,21,Frozen
S003,SKU_21,2024-04-04,29,29,Home Care
S047,SKU_21,2024-01-07,30,30,Home Care
S017,SKU_44,2024-04-03,37,26,Snack
S012,SKU_32,2023-12-01,26,26,Dairy
S024,SKU_5,2023-12-07,32,23,Dairy
S029,SKU_39,2024-03-21,32,21,Health
S038,SKU_44,2023-09-27,29,28,Snack
S001,SKU_34,2023-10-03,28,28,Bev
S020,SKU_10,2024-02-06,36,22,Bakery
S028,SKU_41,2023-09-07,26,22,Bev
S017,SKU_24,2023-12-07,25,24,Grocery
S012,SKU_38,2024-04-01,26,23,Frozen
S042,SKU_49,2023-08-11,31,30,Home Care
S047,SKU_34,2023-09-04,21,21,Bev
S030,SKU_11,2023-07-21,40,24,Home Care
S041,SKU_31,2024-05-30,36,26,Grocery
S034,SKU_18,2023-09-08,32,23,Health
S037,SKU_23,2024-03-17,30,29,Grocery
S032,SKU_40,2024-03-28,26,26,Snack
S033,SKU_41,2024-05-24,32,21,Bev
S016,SKU_20,2023-12-18,39,21,Bev
S036,SKU_1,2023-07-10,34,29,Health
S007,SKU_24,2024-03-13,30,19,Grocery
S036,SKU_36,2024-03-18,31,31,Home Care
S047,SKU_36,2023-12-28,23,23,Home Care
S009,SKU_45,2023-09-04,36,22,Dairy
S032,SKU_2,2024-04-19,32,19,Home Care
S011,SKU_28,2023-12-08,33,33,Snack
S008,SKU_26,2023-09-05,46,21,Home Care
S023,SKU_15,2023-09-15,33,32,Grocery
S025,SKU_36,2023-08-04,24,24,Home Care
S008,SKU_27,2023-08-14,41,41,Personal Care
S045,SKU_6,2023-11-27,42,23,Grocery
S022,SKU_35,2023-09-06,34,24,Frozen
S004,SKU_39,2024-03-10,35,30,Health
S040,SKU_38,2023-07-17,25,24,Frozen
S003,SKU_35,2024-03-17,31,17,Frozen
S029,SKU_30,2024-03-12,39,24,Grocery
S034,SKU_41,2024-02-01,34,34,Bev
S028,SKU_29,2024-04-11,29,29,Personal Care
S013,SKU_43,2023-07-07,35,35,Frozen
S015,SKU_39,2024-01-15,34,34,Health
S023,SKU_50,2023-09-29,34,29,Dairy
S026,SKU_5,2023-11-27,28,17,Dairy
S026,SKU_36,2024-02-28,36,27,Home Care
S009,SKU_16,2023-07-06,29,28,Grocery
S005,SKU_25,2023-10-17,39,28,Confectionery
S032,SKU_14,2024-06-15,26,21,Home Care
S020,SKU_11,2023-09-04,33,14,Home Care
S050,SKU_29,2023-07-10,29,29,Personal Care
S011,SKU_34,2024-01-18,34,22,Bev
S032,SKU_14,2024-01-30,34,27,Home Care
S028,SKU_24,2023-09-06,31,31,Grocery
S026,SKU_36,2023-08-19,32,32,Home Care
S007,SKU_16,2023-07-11,30,22,Grocery
S025,SKU_6,2023-11-01,25,20,Grocery
S010,SKU_34,2024-02-10,30,28,Bev
S045,SKU_8,2024-02-29,33,29,Home Care
S011,SKU_27,2024-05-27,33,24,Personal Care
S008,SKU_27,2023-07-29,35,22,Personal Care
S011,SKU_22,2023-08-28,29,22,Health
S043,SKU_18,2023-11-20,46,29,Health
S047,SKU_45,2024-04-25,33,20,Dairy
S038,SKU_39,2024-02-11,32,31,Health
S024,SKU_25,2023-12-11,35,24,Confectionery
S047,SKU_10,2023-09-22,36,19,Bakery
S046,SKU_34,2024-05-15,27,27,Bev
S005,SKU_41,2023-07-27,30,30,Bev
S020,SKU_45,2023-07-17,27,27,Dairy
S033,SKU_37,2023-09-02,25,17,Personal Care
S038,SKU_37,2023-11-07,34,22,Personal Care
S027,SKU_9,2023-10-23,31,31,Confectionery
S034,SKU_8,2023-08-14,30,22,Home Care
S015,SKU_39,2024-02-01,33,23,Health
S032,SKU_40,2023-09-26,25,23,Snack
S046,SKU_47,2023-12-24,34,27,Bev
S005,SKU_40,2024-03-21,36,19,Snack
S006,SKU_33,2023-10-13,27,17,Grocery
S018,SKU_19,2023-12-18,28,28,Personal Care
S014,SKU_34,2023-10-16,30,22,Bev
S013,SKU_47,2024-04-08,33,22,Bev
S031,SKU_46,2023-08-09,36,36,Bev
S030,SKU_19,2023-07-26,37,21,Personal Care
S003,SKU_26,2023-09-21,28,28,Home Care
S030,SKU_17,2023-12-20,34,34,Home Care
S006,SKU_28,2023-12-20,28,25,Snack
S029,SKU_19,2024-04-07,33,14,Personal Care
S008,SKU_27,2023-09-08,34,25,Personal Care
S045,SKU_19,2023-07-06,32,26,Personal Care
S033,SKU_29,2023-07-13,29,29,Personal Care
S048,SKU_5,2023-07-13,32,29,Dairy
S013,SKU_49,2024-01-21,30,18,Home Care
S050,SKU_43,2024-03-09,33,22,Frozen
S011,SKU_8,2023-08-09,28,28,Home Care
S031,SKU_42,2023-12-12,30,27,Personal Care
S028,SKU_12,2023-07-31,33,26,Bev
S044,SKU_42,2023-07-17,33,33,Personal Care
S006,SKU_13,2023-11-14,32,30,Personal Care
S016,SKU_18,2024-05-15,42,32,Health
S004,SKU_42,2024-05-08,47,26,Personal Care
S035,SKU_49,2023-12-12,26,19,Home Care
S048,SKU_20,2024-04-06,35,26,Bev
S012,SKU_37,2023-10-30,29,24,Personal Care
S011,SKU_3,2023-09-16,35,23,Confectionery
S018,SKU_34,2023-09-26,39,28,Bev
S019,SKU_45,2023-10-21,32,32,Dairy
S018,SKU_23,2024-02-24,22,20,Grocery
S026,SKU_49,2024-06-10,36,32,Home Care
S006,SKU_4,2023-10-19,23,20,Health
S004,SKU_41,2023-09-28,37,33,Bev
S044,SKU_23,2023-11-16,33,21,Grocery
S017,SKU_24,2024-02-29,33,24,Grocery
S034,SKU_25,2023-08-22,31,23,Confectionery
S008,SKU_26,2024-06-20,31,26,Home Care
S013,SKU_49,2023-12-20,30,23,Home Care
S042,SKU_45,2023-12-26,32,22,Dairy
S008,SKU_9,2024-04-18,29,22,Confectionery
S030,SKU_15,2023-08-28,32,19,Grocery
S032,SKU_39,2023-08-23,30,25,Health
S030,SKU_5,2023-11-26,29,22,Dairy
S001,SKU_9,2024-04-09,33,33,Confectionery
S017,SKU_28,2023-07-28,33,27,Snack
S020,SKU_45,2023-11-06,25,21,Dairy
S024,SKU_26,2024-02-08,31,29,Home Care
S050,SKU_28,2024-02-29,32,22,Snack
S029,SKU_15,2024-02-23,26,26,Grocery
S022,SKU_6,2024-02-17,31,21,Grocery
S009,SKU_38,2023-09-30,28,28,Frozen
S037,SKU_4,2023-07-03,40,16,Health
S010,SKU_11,2023-09-19,27,27,Home Care
S036,SKU_21,2023-08-13,34,26,Home Care
S037,SKU_30,2023-12-02,19,19,Grocery
S028,SKU_18,2023-07-24,29,29,Health
S028,SKU_35,2023-10-07,29,22,Frozen
S042,SKU_3,2023-12-18,33,32,Confectionery
S021,SKU_27,2023-10-31,28,27,Personal Care
S024,SKU_30,2023-10-20,33,25,Grocery
S040,SKU_38,2023-09-06,23,15,Frozen
S008,SKU_38,2024-05-11,25,22,Frozen
S027,SKU_15,2023-10-04,30,30,Grocery
S037,SKU_29,2023-08-02,24,24,Personal Care
S027,SKU_48,2024-04-11,26,26,Dairy
S003,SKU_21,2023-10-26,26,26,Home Care
S044,SKU_17,2023-11-17,29,28,Home Care
S013,SKU_41,2024-02-15,32,27,Bev
S045,SKU_18,2023-12-07,25,25,Health
S010,SKU_37,2024-04-19,32,32,Personal Care
S036,SKU_38,2024-03-05,29,29,Frozen
S027,SKU_11,2024-01-02,29,23,Home Care
S001,SKU_49,2023-08-09,31,31,Home Care
S032,SKU_20,2024-02-09,26,22,Bev
S025,SKU_9,2023-11-29,31,31,Confectionery
S020,SKU_9,2024-04-10,37,25,Confectionery
S020,SKU_19,2024-02-03,25,18,Personal Care
S030,SKU_45,2024-02-05,30,30,Dairy
S027,SKU_27,2023-08-29,32,32,Personal Care
S026,SKU_39,2023-10-06,29,22,Health
S017,SKU_12,2023-12-28,34,33,Bev
S018,SKU_27,2023-10-22,32,32,Personal Care
S045,SKU_46,2023-10-11,32,29,Bev
S027,SKU_28,2023-08-26,33,33,Snack
S004,SKU_32,2023-11-06,21,21,Dairy
S001,SKU_50,2024-05-10,27,20,Dairy
S050,SKU_20,2023-09-24,25,25,Bev
S001,SKU_40,2024-01-16,19,17,Snack
S026,SKU_35,2023-09-09,32,21,Frozen
S020,SKU_31,2023-10-06,23,22,Grocery
S010,SKU_22,2023-12-23,30,26,Health
S011,SKU_45,2024-02-18,35,21,Dairy
S005,SKU_9,2023-07-23,34,25,Confectionery
S017,SKU_13,2023-08-14,40,40,Personal Care
S045,SKU_32,2023-08-03,34,26,Dairy
S041,SKU_2,2023-12-13,38,24,Home Care
S029,SKU_26,2023-09-08,33,33,Home Care
S005,SKU_38,2024-01-12,25,21,Frozen
S011,SKU_34,2023-11-10,25,25,Bev
S035,SKU_36,2023-12-15,32,32,Home Care
S012,SKU_21,2024-04-02,29,25,Home Care
S026,SKU_46,2023-12-03,27,20,Bev
S019,SKU_43,2023-07-23,31,25,Frozen
S045,SKU_28,2024-01-16,26,26,Snack
S026,SKU_6,2023-07-20,33,33,Grocery
S040,SKU_20,2023-10-24,32,23,Bev
S005,SKU_31,2023-09-30,31,19,Grocery
S004,SKU_7,2023-08-22,23,23,Dairy
S023,SKU_8,2023-10-31,31,31,Home Care
S050,SKU_45,2023-07-04,33,12,Dairy
S041,SKU_17,2023-09-11,30,30,Home Care
S048,SKU_38,2023-11-14,36,24,Frozen
S048,SKU_47,2024-03-12,27,27,Bev
S039,SKU_39,2023-11-18,38,26,Health
S027,SKU_37,2024-03-27,42,30,Personal Care
S004,SKU_35,2023-08-07,32,17,Frozen
S001,SKU_22,2023-08-21,40,26,Health
S024,SKU_36,2024-01-27,35,31,Home Care
S027,SKU_2,2023-07-07,35,27,Home Care
S036,SKU_8,2023-08-14,31,30,Home Care
S024,SKU_50,2024-03-15,26,17,Dairy
S004,SKU_13,2024-04-10,38,28,Personal Care
S034,SKU_15,2023-08-14,31,29,Grocery
S023,SKU_34,2023-08-15,30,17,Bev
S023,SKU_43,2023-11-17,29,19,Frozen
S045,SKU_31,2023-08-22,24,24,Grocery
S005,SKU_14,2024-04-26,29,28,Home Care
S006,SKU_48,2024-03-25,40,28,Dairy
S037,SKU_29,2024-04-04,29,23,Personal Care
S010,SKU_47,2023-08-31,27,23,Bev
S040,SKU_19,2023-08-23,27,26,Personal Care
S039,SKU_9,2024-02-27,29,26,Confectionery
S038,SKU_37,2024-03-26,32,25,Personal Care
S047,SKU_28,2023-09-09,28,28,Snack
S028,SKU_18,2023-10-08,27,20,Health
S012,SKU_25,2023-08-30,24,24,Confectionery
S038,SKU_35,2023-10-11,33,31,Frozen
S036,SKU_4,2023-10-27,41,40,Health
S047,SKU_14,2023-07-17,32,32,Home Care
S005,SKU_26,2024-01-07,39,34,Home Care
S013,SKU_8,2024-01-28,33,26,Home Care
S023,SKU_24,2023-09-16,36,25,Grocery
S050,SKU_16,2023-08-15,34,16,Grocery
S037,SKU_15,2023-07-13,38,23,Grocery
S025,SKU_7,2024-02-13,27,23,Dairy
S048,SKU_17,2024-04-26,35,21,Home Care
S027,SKU_22,2023-07-17,25,23,Health
S048,SKU_12,2023-08-31,31,30,Bev
S047,SKU_18,2023-08-12,33,22,Health
S036,SKU_46,2023-09-06,42,33,Bev
S039,SKU_47,2024-01-28,32,23,Bev
S022,SKU_37,2024-01-30,28,19,Personal Care
S021,SKU_16,2023-10-17,30,20,Grocery
S021,SKU_5,2024-04-09,24,21,Dairy
S008,SKU_2,2023-10-02,29,27,Home Care
S031,SKU_27,2024-02-24,30,30,Personal Care
S042,SKU_31,2023-10-26,32,30,Grocery
S010,SKU_41,2023-09-29,35,17,Bev
S009,SKU_43,2024-04-06,28,28,Frozen
S017,SKU_1,2023-07-19,34,34,Health
S011,SKU_50,2023-12-22,31,26,Dairy
S032,SKU_29,2023-10-14,31,20,Personal Care
S022,SKU_8,2024-03-04,25,25,Home Care
S047,SKU_18,2024-01-09,28,28,Health
S001,SKU_50,2024-03-04,34,21,Dairy
S025,SKU_5,2023-11-19,33,33,Dairy
S002,SKU_7,2023-12-31,31,31,Dairy
S032,SKU_15,2024-01-04,28,23,Grocery
S039,SKU_42,2023-10-21,35,35,Personal Care
S006,SKU_24,2023-12-28,30,21,Grocery
S001,SKU_26,2024-01-15,31,23,Home Care
S047,SKU_26,2023-09-08,30,30,Home Care
S023,SKU_46,2023-09-24,35,28,Bev
S017,SKU_10,2023-11-08,39,39,Bakery
S034,SKU_17,2023-07-10,35,27,Home Care
S041,SKU_14,2023-07-03,34,24,Home Care
S029,SKU_2,2024-04-27,35,22,Home Care
S009,SKU_48,2023-11-27,25,21,Dairy
S006,SKU_9,2023-10-05,25,20,Confectionery
S020,SKU_7,2023-07-19,27,22,Dairy
S017,SKU_10,2023-10-06,31,25,Bakery
S049,SKU_9,2023-08-26,32,30,Confectionery
S048,SKU_23,2023-10-15,25,25,Grocery
S047,SKU_7,2023-09-26,33,24,Dairy
S001,SKU_9,2023-11-21,28,25,Confectionery
S017,SKU_27,2023-08-21,35,35,Personal Care
S003,SKU_24,2024-01-28,28,28,Grocery
S026,SKU_29,2023-08-10,30,21,Personal Care
S036,SKU_20,2023-09-29,29,21,Bev
S032,SKU_7,2023-08-08,23,23,Dairy
S032,SKU_43,2023-07-13,28,24,Frozen
S004,SKU_40,2023-10-04,31,23,Snack
S018,SKU_7,2023-10-17,27,25,Dairy
S049,SKU_28,2023-10-12,36,36,Snack
S035,SKU_44,2023-08-12,26,18,Snack
S040,SKU_39,2024-01-25,35,32,Health
S033,SKU_7,2023-10-01,26,24,Dairy
S034,SKU_25,2023-11-03,33,15,Confectionery
S004,SKU_41,2023-10-17,26,26,Bev
S024,SKU_13,2023-08-16,28,28,Personal Care
S029,SKU_39,2024-01-30,34,34,Health
S006,SKU_22,2023-12-28,31,31,Health
S033,SKU_49,2023-08-10,33,28,Home Care
S040,SKU_48,2023-10-29,41,33,Dairy
S019,SKU_22,2023-09-15,33,26,Health
S001,SKU_34,2023-10-03,39,17,Bev
S005,SKU_8,2024-03-25,39,27,Home Care
S016,SKU_45,2023-07-18,29,29,Dairy
S006,SKU_18,2024-04-18,30,30,Health
S040,SKU_24,2023-12-18,29,29,Grocery
S013,SKU_42,2023-12-09,30,25,Personal Care
S035,SKU_2,2023-08-21,36,21,Home Care
S019,SKU_27,2023-08-05,50,25,Personal Care
S010,SKU_12,2023-07-19,31,28,Bev
S025,SKU_32,2023-09-30,31,31,Dairy
S020,SKU_28,2023-11-16,37,26,Snack
S044,SKU_25,2024-02-05,35,24,Confectionery
S023,SKU_4,2023-10-07,41,22,Health
S002,SKU_26,2024-02-21,30,19,Home Care
S022,SKU_36,2024-01-23,30,21,Home Care
S037,SKU_50,2023-11-21,25,18,Dairy
S008,SKU_3,2024-01-15,21,17,Confectionery
S003,SKU_7,2024-04-12,28,21,Dairy
S016,SKU_46,2023-08-13,35,35,Bev
S008,SKU_34,2024-04-16,33,20,Bev
S012,SKU_16,2024-03-26,34,33,Grocery
S027,SKU_47,2024-02-24,33,33,Bev
S012,SKU_39,2023-10-20,22,22,Health
S017,SKU_27,2023-09-07,31,22,Personal Care
S006,SKU_41,2023-08-18,29,29,Bev
S005,SKU_50,2023-11-28,34,29,Dairy
S028,SKU_50,2024-02-24,27,23,Dairy
S005,SKU_26,2023-10-23,28,17,Home Care
S033,SKU_14,2023-09-13,27,22,Home Care
S048,SKU_14,2023-10-19,37,26,Home Care
S005,SKU_47,2024-05-13,33,22,Bev
S047,SKU_18,2023-12-23,31,25,Health
S039,SKU_14,2024-02-13,44,29,Home Care
S033,SKU_42,2023-10-14,33,27,Personal Care
S020,SKU_10,2024-02-24,22,20,Bakery
S007,SKU_10,2023-10-08,31,27,Bakery
S014,SKU_28,2024-03-05,24,24,Snack
S023,SKU_27,2023-09-14,28,28,Personal Care
S029,SKU_4,2024-04-13,31,27,Health
S024,SKU_7,2023-07-08,26,24,Dairy
S018,SKU_9,2023-09-25,28,23,Confectionery
S041,SKU_5,2023-09-12,25,25,Dairy
S008,SKU_34,2023-10-31,28,21,Bev
S029,SKU_43,2023-11-20,27,22,Frozen
S010,SKU_50,2023-12-05,36,25,Dairy
S002,SKU_13,2024-05-29,23,21,Personal Care
S006,SKU_24,2024-01-11,23,16,Grocery
S005,SKU_11,2023-08-05,40,19,Home Care
S028,SKU_17,2023-09-28,33,33,Home Care
S041,SKU_37,2024-04-21,35,23,Personal Care
S026,SKU_20,2023-08-15,30,25,Bev
S020,SKU_33,2023-10-15,30,20,Grocery
S041,SKU_42,2023-12-17,27,22,Personal Care
S049,SKU_29,2023-12-25,38,24,Personal Care
S012,SKU_40,2023-08-30,36,36,Snack
S007,SKU_19,2023-07-03,30,30,Personal Care
S003,SKU_6,2023-09-20,31,28,Grocery
S010,SKU_44,2024-03-19,32,32,Snack
S035,SKU_41,2023-10-03,30,29,Bev
S016,SKU_21,2023-09-02,32,25,Home Care
S024,SKU_42,2023-09-15,30,16,Personal Care
S010,SKU_10,2024-03-15,32,22,Bakery
S038,SKU_10,2023-10-01,26,22,Bakery
S022,SKU_29,2024-04-16,34,34,Personal Care
S043,SKU_1,2023-07-21,30,26,Health
S039,SKU_17,2023-08-31,30,22,Home Care
S027,SKU_30,2024-06-03,32,22,Grocery
S029,SKU_26,2024-03-16,32,16,Home Care
S038,SKU_19,2023-11-18,35,22,Personal Care
S020,SKU_21,2023-12-14,38,32,Home Care
S027,SKU_17,2023-09-05,37,14,Home Care
S020,SKU_40,2023-08-27,34,25,Snack
S044,SKU_21,2024-01-28,33,23,Home Care
S019,SKU_41,2023-11-07,24,23,Bev
S020,SKU_40,2023-07-25,26,15,Snack
S035,SKU_45,2023-07-11,34,24,Dairy
S047,SKU_49,2024-03-13,30,23,Home Care
S030,SKU_7,2023-09-19,24,24,Dairy
S034,SKU_17,2024-04-11,31,31,Home Care
S022,SKU_1,2023-07-19,34,34,Health
S003,SKU_37,2023-10-18,35,24,Personal Care
S006,SKU_6,2023-08-03,23,19,Grocery
S015,SKU_26,2024-04-13,32,26,Home Care
S010,SKU_32,2024-03-11,32,17,Dairy
S009,SKU_48,2023-11-03,29,19,Dairy
S033,SKU_5,2024-01-25,30,15,Dairy
S032,SKU_37,2023-11-11,30,21,Personal Care
S048,SKU_31,2023-09-24,25,23,Grocery
S006,SKU_12,2023-09-13,28,24,Bev
S041,SKU_35,2023-11-12,30,30,Frozen
S002,SKU_48,2023-12-20,28,28,Dairy
S004,SKU_15,2024-05-16,29,29,Grocery
S019,SKU_16,2023-07-19,29,29,Grocery
S026,SKU_20,2023-10-27,33,31,Bev
S010,SKU_44,2024-04-27,35,30,Snack
S022,SKU_46,2024-02-12,29,29,Bev
S048,SKU_31,2024-01-28,33,24,Grocery
S022,SKU_29,2024-01-05,28,27,Personal Care
S030,SKU_11,2024-02-08,29,22,Home Care
S025,SKU_11,2023-11-05,32,19,Home Care
S028,SKU_22,2023-08-20,38,14,Health
S049,SKU_46,2024-02-22,38,21,Bev
S049,SKU_10,2023-08-02,23,23,Bakery
S009,SKU_22,2023-11-04,36,21,Health
S001,SKU_5,2023-08-13,32,21,Dairy
S010,SKU_40,2023-07-07,35,15,Snack
S036,SKU_11,2023-11-05,35,18,Home Care
S045,SKU_42,2023-11-07,21,15,Personal Care
S046,SKU_1,2023-07-17,24,18,Health
S032,SKU_46,2024-01-02,24,21,Bev
S032,SKU_5,2023-10-18,30,27,Dairy
S038,SKU_26,2023-12-10,34,34,Home Care
S017,SKU_6,2023-09-13,31,29,Grocery
S010,SKU_32,2024-01-15,33,26,Dairy
S027,SKU_11,2024-04-12,31,29,Home Care
S035,SKU_47,2023-10-05,27,18,Bev
S021,SKU_39,2023-08-20,38,38,Health
S028,SKU_31,2023-08-03,34,19,Grocery
S047,SKU_12,2023-07-21,27,23,Bev
S015,SKU_44,2023-12-31,36,28,Snack
S009,SKU_3,2023-11-01,27,18,Confectionery
S027,SKU_2,2023-10-09,29,27,Home Care
S026,SKU_5,2023-10-27,29,29,Dairy
S017,SKU_35,2023-12-28,32,22,Frozen
S020,SKU_11,2023-10-11,30,24,Home Care
S039,SKU_31,2024-03-31,20,17,Grocery
S047,SKU_20,2023-11-11,32,32,Bev
S032,SKU_42,2023-12-04,30,30,Personal Care
S033,SKU_4,2023-12-05,41,41,Health
S048,SKU_9,2023-08-21,36,19,Confectionery
S034,SKU_16,2023-08-18,20,14,Grocery
S040,SKU_26,2023-10-08,28,22,Home Care
S003,SKU_4,2023-11-14,24,24,Health
S033,SKU_41,2023-12-09,32,24,Bev
S011,SKU_45,2024-06-18,35,18,Dairy
S048,SKU_14,2023-09-23,20,20,Home Care
S010,SKU_21,2023-09-21,31,30,Home Care
S038,SKU_3,2023-09-05,33,25,Confectionery
S013,SKU_46,2024-03-15,29,23,Bev
S046,SKU_16,2023-12-24,26,26,Grocery
S001,SKU_7,2023-11-06,27,23,Dairy
S027,SKU_14,2023-12-27,27,18,Home Care
S046,SKU_6,2024-04-17,32,15,Grocery
S017,SKU_34,2023-12-22,38,30,Bev
S009,SKU_40,2023-07-29,29,27,Snack
S006,SKU_1,2023-12-26,31,24,Health
S043,SKU_32,2023-08-10,30,30,Dairy
S033,SKU_20,2024-02-10,33,16,Bev
S037,SKU_16,2023-10-22,36,36,Grocery
S018,SKU_7,2024-06-19,41,23,Dairy
S002,SKU_50,2023-09-24,27,19,Dairy
S043,SKU_2,2024-05-12,34,20,Home Care
S040,SKU_14,2023-12-28,33,33,Home Care
S036,SKU_31,2024-06-01,37,21,Grocery
S043,SKU_41,2023-11-22,35,23,Bev
S018,SKU_40,2024-04-29,44,22,Snack
S034,SKU_5,2023-09-06,30,19,Dairy
S022,SKU_29,2023-10-15,28,24,Personal Care
S013,SKU_5,2023-09-15,28,28,Dairy
S004,SKU_49,2023-07-27,29,16,Home Care
S007,SKU_36,2023-12-02,29,21,Home Care
S043,SKU_15,2023-09-10,29,29,Grocery
S024,SKU_19,2023-12-27,31,31,Personal Care
S004,SKU_22,2023-08-16,32,32,Health
S001,SKU_12,2024-04-02,34,25,Bev
S014,SKU_17,2023-10-13,36,22,Home Care
S038,SKU_10,2023-10-03,32,32,Bakery
S050,SKU_28,2024-02-04,28,28,Snack
S021,SKU_32,2023-11-05,44,25,Dairy
S048,SKU_14,2024-01-16,28,28,Home Care
S029,SKU_16,2024-05-27,30,26,Grocery
S005,SKU_50,2023-08-04,30,29,Dairy
S028,SKU_17,2024-04-17,34,23,Home Care
S021,SKU_7,2023-09-04,34,22,Dairy
S007,SKU_34,2023-08-25,30,23,Bev
S047,SKU_21,2023-10-02,36,23,Home Care
S020,SKU_3,2023-10-14,34,24,Confectionery
S035,SKU_45,2023-11-13,39,31,Dairy
S005,SKU_35,2024-03-05,37,18,Frozen
S001,SKU_6,2023-07-18,36,18,Grocery
S004,SKU_14,2023-11-02,27,25,Home Care
S012,SKU_4,2023-07-02,34,30,Health
S027,SKU_45,2024-05-27,33,25,Dairy
S042,SKU_18,2024-01-16,25,25,Health
S023,SKU_29,2023-11-15,28,28,Personal Care
S025,SKU_35,2024-01-19,27,27,Frozen
S025,SKU_20,2023-07-30,33,27,Bev
S045,SKU_24,2023-08-25,42,42,Grocery
S046,SKU_35,2023-10-27,31,22,Frozen
S032,SKU_44,2023-11-09,31,24,Snack
S036,SKU_33,2023-07-21,30,30,Grocery
S042,SKU_13,2023-11-03,30,22,Personal Care
S042,SKU_30,2023-12-29,42,30,Grocery
S039,SKU_34,2023-10-08,31,31,Bev
S033,SKU_24,2024-02-25,28,21,Grocery
S049,SKU_48,2024-01-16,30,21,Dairy
S021,SKU_44,2023-10-24,41,27,Snack
S009,SKU_33,2023-10-23,31,21,Grocery
S006,SKU_41,2023-11-19,27,24,Bev
S035,SKU_10,2023-10-01,31,31,Bakery
S039,SKU_18,2023-07-09,28,21,Health
S022,SKU_19,2023-09-11,37,32,Personal Care
S041,SKU_7,2023-07-26,41,33,Dairy
S005,SKU_19,2024-02-24,35,27,Personal Care
S023,SKU_15,2023-11-22,41,27,Grocery
S017,SKU_41,2023-09-06,24,22,Bev
S012,SKU_42,2024-01-04,40,40,Personal Care
S016,SKU_4,2023-11-08,32,26,Health
S030,SKU_4,2024-04-06,25,23,Health
S029,SKU_44,2023-08-23,32,26,Snack
S047,SKU_23,2023-07-01,49,26,Grocery
S037,SKU_40,2023-11-05,28,16,Snack
S023,SKU_37,2023-07-01,32,29,Personal Care
S013,SKU_11,2023-12-20,29,25,Home Care
S032,SKU_11,2024-03-22,29,18,Home Care
S047,SKU_14,2024-03-12,24,14,Home Care
S048,SKU_8,2023-12-21,29,16,Home Care
S023,SKU_25,2023-08-14,32,21,Confectionery
S045,SKU_18,2024-06-07,39,28,Health
S017,SKU_44,2023-11-18,45,30,Snack
S040,SKU_44,2023-07-27,33,29,Snack
S006,SKU_50,2023-08-30,27,27,Dairy
S044,SKU_44,2024-02-28,31,24,Snack
S018,SKU_14,2024-03-25,22,20,Home Care
S022,SKU_16,2023-12-04,34,21,Grocery
S033,SKU_2,2023-09-23,23,21,Home Care
S030,SKU_30,2023-09-22,24,22,Grocery
S043,SKU_18,2023-07-31,33,24,Health
S032,SKU_31,2023-07-08,22,22,Grocery
S014,SKU_48,2024-01-19,30,26,Dairy
S010,SKU_13,2023-08-02,30,30,Personal Care
S047,SKU_20,2024-04-23,32,24,Bev
S036,SKU_49,2023-11-20,27,27,Home Care
S009,SKU_35,2023-08-06,26,17,Frozen
S042,SKU_23,2023-11-24,26,26,Grocery
S028,SKU_42,2024-02-13,36,18,Personal Care
S011,SKU_33,2023-08-03,39,17,Grocery
S014,SKU_38,2024-02-22,33,23,Frozen
S039,SKU_35,2024-01-28,26,21,Frozen
S019,SKU_20,2023-11-17,34,20,Bev
S015,SKU_3,2024-01-06,28,28,Confectionery
S028,SKU_8,2023-10-04,35,19,Home Care
S047,SKU_2,2023-11-29,28,28,Home Care
S033,SKU_21,2024-02-08,34,29,Home Care
S033,SKU_6,2024-01-12,28,23,Grocery
S010,SKU_42,2023-07-17,28,19,Personal Care
S047,SKU_32,2024-02-17,28,24,Dairy
S042,SKU_45,2024-06-22,32,29,Dairy
S029,SKU_46,2023-12-09,26,25,Bev
S050,SKU_9,2023-09-08,27,26,Confectionery
S034,SKU_11,2023-08-29,28,28,Home Care
S013,SKU_23,2023-12-26,28,19,Grocery
S001,SKU_50,2023-09-15,28,28,Dairy
S034,SKU_11,2023-08-04,30,26,Home Care
S029,SKU_49,2023-07-16,28,28,Home Care
S047,SKU_3,2023-12-18,37,27,Confectionery
S013,SKU_11,2023-08-01,30,30,Home Care
S048,SKU_50,2024-03-19,30,28,Dairy
